"حلقة ( حمدي المرغني )
تقديم: شيماء سيف
ضيف البرنامج: الفنان حمدي الميرغني 
أنتاج: روزناما و سينرجي
تابعونا علي الفيسبوك: 

Category
Entertainment
License
Standard YouTube License",2
اذا كنت بتحب فيديوهات AMV الخاصه بالانمي ارجوك ان تدخل الي قناتي و اذا اعجبتك الفيديوهات اشترك و ادعمني بتعليق جميل حتي تصل القناه الي 100 مشترك في اقرب وقت,2
المسرحيه كامله على قناتي ادخل وشفها جوده HD,2
ملخص فيلم The Wedding Guest,2
الي يحب القران الكريم يدخل علي القناه دي alshbrwy etawy,2
"تنظيف و ترتيب المنزل ب ٣٠ دقيقة
Like & follow pls",2
لو سمحتو اشتركوا في قناتي إسمها tala tv عندي اربع وعشرين مشترك اشتركوا لو سمحتو عشان اسوي مقلب اني كسرت التلفزيون بأهلي ازا وصلتوا تلتين مشترك,2
"قناة Mazzikka Pro : 

فضلا وليس امرا ادعمنا بعمل لايك واشترك Subscribe فالقناة ليصلك كل جديد في Mazzikka Pro",2
عروض سوق كوم على جوال آيفون SE الجديد,2
"محمد صلاح يعلق زينة رمضان في منزله 
MO SALAH ramadan",2
"Provide useful videos, please support me and subscribe to me بقدم فيديوهات مفيدة بليز دعموني و اشتركوا عندي",2
اللى عايز لعبة فيفا 16 متكركه او لعبه farcry primal اوthe division يكلمنى على 01272777390 او يخش على جروب games kimo انا من اسكندريه,2
نسخه جديده من God of war للاندرويد اكثر من رائعه .. بدون انترنت .. تحميل مباشر,2
Ines queen read books قناة لقراءة القصص الإنجليزية للأطفال,2
".. كلمات منستعملها كتير باللغة العربية بس اصلها..سرياني عملت فيديو عنن 
اسم القناة :مجد يعقوب Majd yacoub 
او اضغط ع الاسم
بتشرف فيكن ❤️",2
"محمد صلاح نزل في لعبة GTA V

هتلاقو الفيديو عندي في القناة وعقبالكم كدا نشوفكم بيتلعب بيكم في جاتا كدا 💔😂😂😂💔😂😂😂",2
"Are you trying to sleep? 
Youre welcome to my new channel 
هل تحاول النوم؟
اهلا وسهلا بكم في قناتي الجديدة",2
"اتمنى اللى يشوف تعليقي يشرفني باشتراك 
Subscribe to my channel, friends, thanks everyone",2
قبل ماتفكر تتعلم اي لغة لا زم تعرف اصعب خمس لغات في العالم                   Top 5 Most Hardest Languages for ever,2
الي يحب الاغاني يضغتلي لايك وادخلو علي قناتي الجديده للاغاني واسمها  Osama Shawky. واضغطو لايك وسابسكريب,2
"Discover This Safe Box Secrets By yourself. إكتشف أسرار
هذه الخزينه بنفسك

My daughter Box- صندوق إبنتى",2
last music حماقي - كليب ما بلاش,2
رقصة الجوكر في دمشق    joker in Damascus,2
Video Nidal Jafar لاتنسو الاشتراك بالقناة,2
"ممكن لو سمحتي تدعميني بالقناة ...
ممكن اشتراك بالقناة بالكبس على الزر الاحمر subscribe و لايك ...
و شكرا🌾🌻",2
ممكن subscribe لو تسمحون ♥️♥️,2
join us to learn english  ابرضو انت محتاج تتعلم انجليزى افتح الفيديو و اتعلم معانا بسرعه,2
ممكن اشتراك في قناتي وهردها اسمها hamo khalid,2
من جاي من فرقه pig فرقه كوريه تغني اغاني عربيه ارجوكم ادعموهم والله روعه,2
"فرقة B. I. G سوت كوفر عليها روحو شوفوها

💓",2
"الفرقة الكورية B.I.G عملت cover للأغنية 🥵 
لاتنسون اللايك أنتم كريمين وهم يستاهلون",2
تابعوني على Nice Nostalgie Covers,2
سلام ممكن الاشتراك في قناتي Doha ghani دخلو تشوفو عندي مايفيد♥️😙,2
الحياة ككل 3 دقات... لله... للوطن... للأهل ومن قلب ينبض بالصفاء. Subscribe,2
ادخلو قناتي فيديوهات تعجبكم view my channel please find a video of my channel,2
بعد اذنكم يريت تشتركو في القناة 👇👇 mostafa Bishr,2
لو تكرمتم تدعموني ع البيدج دا ع الفيس بوك لسه عملاه جديد ارجوا منكم أن تدعموني مبتدأه ف الرسم واسم الصفحه My life is Draw ارجو الدعم لو سمحتوا,2
"انا في انتظار دعمكم القناه الجديده علي اليوتيوب

I am waiting for your new channel support on YouTube",2
اشترك بقناتي وبجبلك أيفون x,2
Subscribe to my channel-اشنرك في قناتي,2
"‏استمعوا لصوت حسين باغنية سرج يا فرس اللطام 👇 Listen to the voice
 
‎#houcinebenhadj 
‎#حسين_بن_حاج ‎",2
"يا ريت يا جماعه تشتركو في قناتي ومردوده ليكم
O Rit, his community, share my channel and his response to you",2
"اشتراك في قناتي ليأتي اليك كام هائل من الاشتراكات علي قناتك 
Subiscrib with my chanel",2
سينما فور يو منوعات Cinema 4U,2
"مرحبا عندي قناة باليوتيوب أسمى  BlaloTube بتمنا تروحو تشتركوا فيها وتابعوني
 
و شكرا❤️",2
انا عندي قناة اسمها fantast three 3 اتمنى نوصل 30 مشارك,2
"اشتركوا في قناتي واردها
+karem telbane",2
"موقع الربح بمجرد النقرات تم نقله ياشباب
من Successhare لـ Paidollars
وروابطه تعمل عالفيس بوك",2
لو سمحتو اعملو subscribe في قناتي و شوفو اول فيديو عن مهارات محمد صلاح,2
العايز ينزيل الفيديو  برنامج  >>>>> UmmyVideoDownloader,2
لتحميل الاغنية hd فيديو و صوت دوس علي اللينك ده  و بعدين استني خمسي ثواني و دوس skip ad و بعدين دوس download,2
شباب ممكن تروحون ل قناتي و اسم القناة abdalrahman syr,2
"مشاهدة bein, osn, ART والعديد من القنوات الاخرى مباشر بدون اشتراك",2
قناة ممتازة ياريت كله يعملها subscribe,2
اللى عاوز يسمع كل جديد يعملى subscribe انا مهندس الصوت اللى اشتغل ف الاغنية,2
"في الدقيقة 2:56 المودل عملت خركة عبدة الشيطان أو  قرون الشيطان اللي هي حركة الهيفي-ميتل و الهارد روك ... غفلتك يا عسيلي هي و بتاع المونتاج 
SATANIC DEVIL HORNS 2 HANDS
خد بالك يا عسيلي من حركات و رموز عبدة الشيطان و الماسونية اللي بيدسوها المخرجين الأجانب في كليبات العرب",2
ازاى فيه ناس بتعمل dislike,2
في 281 Dislike ليه يعني ايه الغلط في الاغنيه دي..؟!,2
لو كان التوزيع slow guitar  بس كان هيبقى احلى و لايق اكتر و ال tempo يتعدل ابطئ شويه ... كانت هتبقى اغنيه تعيش و مش شبه الموجود و المتداول,2
"ستشرق الشمس و سنحاول مرة أخري.

The sun will rise and we will try again. ذكرى يوم الا ثنين  عام 2021  شهر 6/28",2
نفسى اعرف الناس اللى عاملة dislike ايه بالظبط مشكلتها,2
"معلش سؤال انت منزل الاغانى ديه كلها ازاى على قناتك الخاصه 
انا بسأل علشان لو الفيديو عندى فى دقيقه من موسيقى مغنى معروف بينزل عليه copyright dispute - ممكن تشرحلى",2
يوم الاربعاء الموافق 16/4/2021 صيف زمن الكرورنا فى اسوان 2021 اسوان ... hossam abo mazen,2
"الاخراج يشبه اغنية كاميلا consequences 
 والمونتاج",2
مش عارفه اللي عامل dislike عامله ليه اصلا,2
نفسي اعرف مين يلي بيضغط dislike,2
مش قادر افهم إزاي حد جاله قلب يعمل Dislike . مش فاهمها خالص 😢,2
أنا مستغرب جداً الناس اللي عاملة Dislike ، هو إيه اللي مش حلو ف الغنوة ؟!,2
انا نفسي افهم هوا ال unlike بيعمل ايه هنا,2
هو تلوين الفيديو فيه مشكلة ولا انتو قصدينه ؟؟  Ramadan,2
"مهما حدث في حياتك ، يمكنك البدء من جديد.

‏Whatever happens in your life, you can start over .🖤😌",2
الكليب مستوحى من أغنية 69 punani,2
نفسي اعمل اغنيه مع mohqmed rqmqdqn,2
تصحيح بس هو فانوس يعني lantern مش lamp (انا محنك),2
نفس اغنية psy مال I got it from my daddy,2
و النعمه اسمها ferrari مش ferari,2
أنا شفت الكليب في 17 vu,2
بقولك ايه يا معلم انا عايز فون iPhone 11 pro او 12 pro انت عارف سعرهم عندنا في مصر عالي جدا مش عارف انت ممكن توافق ولا لا,2
"Why there is ti much belly dancer 
Make halal music video 
افتكر اصلك يا محمد رمضان و مضيعش نفسك 
✊☪️",2
الكليب مقدمتو بتشبه rain over me,2
أنا بدي افهم هادا Gims ليش بيضل يصرخ وهو بيغني 😒,2
انا مش فاهمه هو بيقول ايه ابقي احط ال lyrics please,2
نفس الفيديو الي صوروه سوبر ام في اغنية jopping تقريبا.!!,2
ولاهي views متوقفة لأن الأغنية من ساعتين نفس الرقم و likes كان أقل ب٢٠ الف,2
اتمنى من محمد رمضان🇪🇬 يعمل فيديو كليب مشترك مع soolking 🇩🇿🌸,2
كليب تقليد chris brown,2
مع شويه لحن عربي  اما الرقصه جديده ماشوفتها من قبل  والكليب  فكره الكليب من اغنيه cris brown,2
تقليد ل اغنية bum tam tam,2
يا جماعه عندي امتحان بكره ادعولي بالله عليكم، محدش يطنش ، ومحدش يقولي فاتح YouTube ليه باخد Break استراحة,2
نفس كلمات اغنية bum bum Tom tom,2
I want 1000 مشترك ياريت توصلني ألف مشترك,2
"محاولة تقليد مغني الراب التونسي
SWAG MAN",2
محمد رمضان ينفع طعتيني مليون جنيه please,2
بحاول يقلد dan belzerian,2
انت ليه مش مفعل القناه للربح انت ممكن تربح منها على الأقل نصف ال بتخدو من التمثيل على ال TV متستهونش باليوتيوب فكر فيها 🤔🤔🤔,2
"اكتر من 61% dislike 😢😂😂
ايه السبب اللي يخليك تعمل الأغنية دي طيب ؟",2
"337👍
219👎👎👎👎
دا اكتر dis like",2
مش ده البيت بتاع Franklin Clinton اللي فـ GTA V ؟ظظظ,2
بيفكرني ب snop dogg,2
كان حاب يقلد اغنيه برونو مارس 24k magic,2
لو انت بتحاول تعمل brand لنفسك فانت مش فاهم ال target audience بتوعك .. و لو انت مصدق اللى بتعمله فكر فى زيارة طبيب نفسى فى اقرب وقت لأن المرض النفسى مش عيب و ممكن التعامل و التعايش معاه,2
بيقلد Dan bilzeruan,2
اول مره اشوف فيديو واخد ال dislikes دي ✋,2
انت اهلاوي ولا زملكاوي ي Number one,2
"انا نفسي اعرف انت بتمثل ولا بتغني ولا آيه بالظبط ؟
او نفسك تبقه rapper ؟
قولنا والنبي",2
طالاما عمل auto tune يبقي ناوي يكمل غني,2
الكليب طبق الأصل لكليب الأسطورة مايكل جاكسن smooth criminel,2
"الفيديو كامل تقليد  للبيكي بلاندرز
Peaky bl",2
تقليد  ال باتشينو scarface,2
نفس اخراج اغنية smooth criminal,2
67 million مشاهد,2
"نفسي
نصلي علي الحبيب
51,071,073 views",2
يقلد في مايكل جاكسون في اغنية  smooth criminal,2
حسيت بل فيديو عم يقلد بيكي بلانديز PEAKY BLINDERS,2
"الاغنية و اسلوب تصوير الكليب شبه كليبات و اغاني psy
حتى فكرة اللزمة بتاع الرقص مع كل chorus
شبه gangnam style , daddy",2
مافيا هو النسخه العربيه من smooth criminal  لمايكل جاكسون ونفس السلاح نفس اللبس,2
الاحداث والمشاهد شايفها ااقتبااس من مسلسل peaky blinders,2
حسيته بيقلد شويه smooth criminal,2
مش عارف ليه حاس اني داخل pupge 😂😂😂,2
هو في الكليب حساه بيقلد فيه Bruno Mars ولا بيتهيألي 🤔,2
"اللى عاوز يتفرج على افلام تشبه الكليب يتفرج على الافلام دى
public enemies         gangster squad",2
بيقلد Peaky blinders,2
الي شايف انه بيقلد ال Peaky blinders يدوس لايك 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2
الكليب ناقصه لوجو Vevo بس,2
فى   مشكلة   فى  برنامج ARAR عندى البرنامج بعد  لما  خلص  فك الضغط  الملف  الملف  مش  راضى  يظهر,2
ال نفسو يشوف دنيا سمير غانم Like و Subscribe لدنيا,2
لو سمحتوا ممكن تشوفوا  قناه اليتيوب بتاعتي انا بقدم covers للاغاني العربي والانجليزي وبعمل تحديات  ومتنسوش تعملوا لايك وكومنت برايكوا وشير للفيديو ولو عايزين تشوفوا الجديد اعملوا اشتراك فالقناه . شكرا,2
التواصل مع Roznama Records ازاي ؟؟,2
اموت و اعرف الناس اللى عملة dislike بيتفرجو على الاغنية ليه من اصلو ؟ عايزة رد لو سمحتم,2
اموت واعرف مين للي عمل dislike 135,2
الناس اللي عملت dislike دي ناس الاغنية فكرتم بحاجات وحشة مش اكتر,2
أنا نفسي أشوف الناس ألي بتعمل dis like,2
يا جماعه وصلوا Roznama  لـ مليون مشترك Please,2
دا اعلان ل adidas ولا ايه😂😂😔✋,2
يا جدعنا دي مش أغنيه ده إعلان adidas,2
نفسي اعرف مين اللي عامل unlike 😪😪,2
انا ازاي  راجل وبعيط    don.t cry  hema   you. re strong,2
0:46 مش انا  لوحدي الي لاحظت ان المكان ده شبه بتاع fake love 😂😂,2
نفسي يصتضيف BTS اقسم بالله ده يبقا برنامج عالمي,2
رامز ارجوك قولي انت راح تعمل مقلب باشهر فنانين العالم بفرقة bts لو لا اريد اعرف اشاعه او لا حقيقه😣😣😣😣😣,2
طريقة عمل فراخ مشويه في المنزل   بالخلطة السرية  تتبيله رائعه وشهيه Grilled chicken,2
مادام مش ولادك ليه ماعملت dna,2
تحليل dna بسيط يخلص المشكلة ...,2
يا عم اعمل dna واخلص وخلصنا بقي الموضوع كل لما بيطول كل لما بيأفور اويي,2
يا ناس المحكمه نطقت الحكم بناء على تحليل ال DNA مش بيحكموا وخلاص اي قضايا نسب لازم يتحكم فيها بعد نتائج الDNA زي أحمد الفيشاوي وهند عشان كده كان واثق وبيقول حقي هيجيلي لحد عندي,2
الحين عدد المشتركين 1.99 million بس يسيروا ثنين مليون حد يزكرني,2
هي دي طنط اللي بتحب bts 😭؟,2
للإقبال علي dislike تاريخي 😂😂😂,2
"الضيفة محتاجة تشتغل بزيادة على speaking skills 
وكتير منغلقة على نفسها ✋🏻",2
"اسمها instagram ومعناها  instantgram
كلنا بنغلط لكن المهم نتدارك الغلط 🙋‍♂️",2
شباب مش احمد مكي لما حلق في الاغنيه بقا شبه الفنان الاجنبي الي علطول يمثل اكشن و هو عامل فيلم death race,2
في سنة 2022 الكليب ده هيوصل 65 million viewers,2
نفس افهم ال 24 الف العملين DIS LIKE زعلانين من ايه,2
"بجد مش فاهم اللي عامل dislike 
عاوز ايه طب ايه اللي مش عاجبه ف الكلام او الفكرة",2
هو big ramy ظهر ف الكليب,2
"مفيش لعبة اقوي من لعبة لكن في لاعب اقوي من لاعب 
Coach    
   Mina adel",2
"اللحن نفس لحن 
The truth roisn murphy",2
مش دا لحن The truth بتاعت roisin murphy ؟,2
مش فاهم انا الناس العمله dis like هى الاغنية مش عجباك فى ايه,2
9k dislike علي ايه,2
طيب انا دلوقتي نفسي اشوف الناس اللي عاماه dis like دول ... ايه اللي مش عاجبهم في الاغنية نفسي افهم 😞😞,2
"ممكن تدعمونى عايز اوصل 10,000مشاهدى
Can you support me and I want to send me 10,000 views",2
بالنسبه لل 3k اللى عاملين dislike ايه اللى مش عاجبكو ف الفيديو كليب نفسى افهم !!!,2
الناس اللى عامله dislike ، بجد نفسى اعرف ليه ؟!؟!؟!!!!؟؟,2
أنا عاوز اعرف الناس اللي عامله dislike عملاها علشان ايه,2
"نزل الفيديو علي الفيس بوك ي Mekky 
هايجيب مشاهدات اكتر 
المعاي يخبط لايك",2
نفس لحن اغنية the truth,2
هو ازاي ال likes اكتر من ال views 😂,2
"بالراحة كدا ، الناس اللى عاملين 
دول Unlike 
وجهة نظركوا ايه :D",2
مستغرب اللي عاملين dislike,2
نفسي اعرف مين الناس الي بتعمل unlike,2
نفسي  الكبير part 6 ينزل,2
بستغرب لما الاقي dislikes على أغنية لـ أحمد مكي 🤔,2
18 الف deslike معقول في حد مش عاجبه الكليب 🙂,2
هما السبعتاشر الف اللي عاملين dislike دول مش عاجبهم ايه؟,2
مين بسمعها في 2020 Now,2
سؤال هما ال١٣k اللي عملين dislikes عملنهم ليه,2
بنسبة للي عامل dislike  ممكن اعرف شو اللي مش عاجبك ؟!!!!!,2
حد يجي ورايني نفسه كده الناس اللي عامله dislike تعالوا,2
حد شاف 0:24 كن فيها صوره xxtentaction 😢😓,2
"الملخص في اخر جملتين
 كنت معاك يوم ولادتك ...عايزك جنبي يوم ما اموت 
im afraid of dying lonely now T-T",2
مين عامل dislike 😅,2
رابطة الناس اللي كُل يوم تخُش تشوف الكليب وصل لكام View !,2
ازاي في ناس عاملة dislike,2
نفسي اعرف الناس الي عاملة unlike ايه مشكلتها مع الاغنية ؟؟!!!,2
اللي عامل dislike ليه طيب,2
460  واحد عاملين dislike !!!! اموت واسال حد منهم ..ليه dislike!!!,2
هيا الناس اللى عاملة dislike دى عاملاه لية !!!!!!,2
نفس فكره اغنيه me and my girlfriend ل 2pac,2
"ممكن يتعمل ليها كليب بنفس جودة قطر الحياة و بنفس المخرج .. اصحي ي ميكي 
We want avideo clip for this song please",2
الأغنية نفس فكرة وكلمات i gave you power بتاعت رابر امريكي  اسمه  Nas او  Nasir .. أغنية قديمة جدا ييجي من ٢٠ سنة,2
نفسي تعمل كليب مع snoop dogg,2
الفديوكليب ذكرني بفلم al pacino scarface,2
هو مفيش حد هنا سمع Tupac او xxxtentacion او Lil pump,2
"ملف IPTV لمشاهدة مباراة

دورى أبطال أفريقيا

بين النادى الأهلى 
و تاون شيب رولز

الساعة السادسة مساءً على قنوات بين سبورت العربية

الملف يصلح لأجهزة الريسيفر والكمبيوتر",2
هي مش عل itunes ليه,2
"يا جماعة قصته مشابهة ل فيلم الباتشينو scarface 1983 
الي شاف الفيلم هيعرف انا بتكلم عن ايش",2
بتوع ال dislike دول اموت وافهم دماغهم,2
نفسي اعرف الناس اللي عامله dislike  دول ايه ؟ دي حاجه متعجبكومش يابني ادمين,2
Infectious mononucleosis ده بالنسبة للدكاترة و عايزة تفك اللغز :),2
بيقلد 50 cent في اغنية in the club,2
مين بيسمعها في زمن الكرونا 2020 😂🤦‍♂️ Facebooky,2
طب الverified page  الي في الfacebook حقيقية ولا fake,2
"حد يحسبلنا نسبة الاعجاب بالفيديو يا جماعة ؟
18850 like it
402 dislike it",2
"احمد في مشكلة و لو ينفع اي حد يساعدني انا كنت حطيت الاغنية في you tube
لن قالي ان في حد اشتكى انا معملتش حاجة غلط بنشرها و بس فلو حد يعرف يفهمني هو اتلغي ليه يقول",2
كافيه sun set ده تقريبا هو نفس الكافية فى مسلسل عوالم خفيه 😂,2
"الحلقه مش شغاله
Not working in your region",2
اتعلم ازاي تبقي محترف Power Point  و تعرف تصمم صورة الجوكر بنفسك في خلال دقائق معدودة,2
نفسي افهم اللي بيعملوا dislikes بيعملوها لي أو أي وجهة نظرهم,2
ممكن تقلولي امتا الاعادة علي قناة  on اسلنا مشفتش الحلقة,2
انا صعيدي.. ومش عارف يعني.. day يولاد day,2
"انك تلبسى cutting jeans لا يعنى انك مش هتبقى زوجة صالحة 
لكن كفتاة مسلمة ؟؟",2
ال events دي بتبقا فين و اقدر أحضرها ازاي و التيكت اجيبها منين و اعرف مواعيد ال events منين؟,2
"انا مش فاهمة اى tedx دا
عايزة افهم

وازاى اروح المكان دا بليز حد يرد",2
تخيل فى 1.292 dislike !!؟,2
الي عاملين dislike عملين dislike ليه 😕,2
مش عارف ازاي 700 عاملين unlike,2
يعني في cv مش مكتوب female,2
نفسي اعرف اللي داس unlike دا داس لية وازاي,2
اولا دا مش كلب تانيا دي fake money  مش فلوس حقيقيه ، سيبو العالم بحالها ، هو حر,2
اقتراح: ممكن تكتبوا تحت subtitles للناس اللي قاعد ورا الكاميرا عشان صوتهم بيبقي بعيد مش بنسمعه😃,2
الوحيد الي مش عامل Hollywood smile,2
البنت الصغيرة دي اسمها نور عندها channel اسمها noritashow بس هي كبرت,2
الإجابة السيسي .. وعلى فكرة اسمها Black comedy  مش dark comedy,2
مين الي بيسمع الاغنيه في الحجر المنزلي now,2
أنا أسمعها مع قطتاي lora  و  minou,2
ناقص شعر ويصير post malone,2
"😾😾اخذ الحق من الاشرار ليس بالشىء الهين ولكن يحتاج الى الكثير من الذكاءTaking justice from evil people is not an easy thing, but it requires a lot of intelligence😾😾",2
2020 here now الا بيسمعها لايك,2
لايك اللي كان يسمعها على mbc fm زمااااان 💔💔😂,2
كان فيه حاجات كتير فى الفيديو كليب مكنتش باخد بالي منها وانا صغير :D ... if u know what i mean,2
هشام عباس عملها قبل Coldplay بكم سنة و أخذ مشاهدات 6 مليون و Coldplay خذو أكثر من مليار مشاهدة 🥺🥺,2
"🙂💔*‏التفڪير الزائد يقتل سعادتڪہ🖤!*

Over thinking kills your happiness",2
انا نفسي اعرف اللي عاملين dislike شو بتهيألهم كل هل الإحساس والكلمات وال لحن ومش عاجبهم,2
لمشاهدة اجدد الافلام الاجنبية والعربية وقصص الرعب والرومانسي وجميع انواع القصص من قناة tiger for everونرجو الاشتراك وزيارة القناة,2
"برجاء الاشتراك لمساعدتي في الحصول على اكبر عدد ممكن من المشتركين في القناه ..
للي ميعرفش حاجه عني: انا مادا عبدالحميد أول مصري يشترك في مسابقات Tough Enough للمنافسه على عقد لمدة سنه مع اتحاد الWWE ..",2
"My dream is 100 subscribers only
حلمي 100 مشترك فقط",2
"ممكن حد يقولي ماركة النظارات السودا ايه
If anyone knows the black  sunglasses brand please",2
"*أنسّى الألمَ ؟ أنها مجرد حياهَ ولن تدوّم ..* 🖤🍁
Forget the pain , its just life will not last.",2
اغنية بعنوان : no stop.music,2
"لقد كنت صامتأ لكنَني لم اكن أعمى 
I was silent, but was not blind",2
البنت في الاول لابسة نفس فستان nour stars,2
"Do not grieve me, my little one. That feeling will dispel all the love within you as the days pass, and Suh will not remain a memory

لا تحزنني يا صغيرتي. سيؤدي هذا الشعور إلى تبديد كل الحب بداخلك مع مرور الأيام ، ولن تبقى سوه بمثابة ذاكرة",2
0:45s لبست فستان مثل noor stars,2
معلش انا اسمي mohamedwagdy,2
ال بيحب يسرا like,2
طريقة عزف اغنيه هافانا.. How to play havana,2
هو دا فيديو كليب متصور مخصوص للغنية ولا دي اغنية من فيلم حد يفهمني lol,2
تفكريني باغاني فلم lala land,2
خلوها download offline علشان نعرف نسمعها علي طول,2
ازاي اعملdownlaod للاغنية please any answer thanks,2
أنا كنت عاوز الرابط لإعلان برنامج  lolita,2
"اسم اغنيه 
Till l collapse",2
Scattin -Zoot Suit يا جماعه هي دي الاغنيه اللي كانت موجوده في الاعلان,2
ده عنده مرض SBD,2
الجزء الثاني  في تطبيق الاسطورة tv,2
بليز يامدير قناه Zee Alwan تعرض مسلسل سلطانة ♥بعد السلطانه قسم 👌👌,2
اي حلقه please,2
اول view,2
هما دول ال peacekeepers ؟,2
هو المسلسل هينزل بتقنية 5.1 surround  ولا هينزل stereo,2
"طيب كانو سموه The end 
كانت اظبط اكتر",2
"From  foreigners who watch this Egyptian film  tramples Lake 
شباب هما الي معلقين بالانجليزي دوول اجانب بجد واحنا اتشهرنا ولا دوول مصريين مثاقفين",2
فناة ON,2
احب اقول لاي واحده بتحب ال bad boys ان ال bad boys end badly,2
ثوانى حد لاحظ ان جكت سريه مكتوب عليه Plak pank  كم شخص لاحظ 🤔,2
ياجماعة  مسلسلات رمضان علي الأسطورة TV,2
شاهد كمية انتاج فأر واحد فقط من فأران التجارب البيضاء .... !! الشرح فى الوصف .. white mouse birth,2
حق سكلانس في رقبتك يالنمر  Mohamed emam,2
نسل الاغراب vs موسى,2
فين كوفيد يا فناة oN,2
لمادا لم يعرض برنامج رامز  على قناة MBC masr,2
"اغنيه EDM
 Electronic dance music
تتسمع لمحبى الدانس والهاوس",2
اللى شاف التقنيه دى فى فيلم  ويل سميث gemini man  لايك,2
معنى Pepsi هو pay every pound to save Israel,2
"الاعلان كان ناقص حاجه واحده   -- الثانيه 51  - لما صلا ح وقف  - الصوت كان المفروض يبقي Deep sound - ,الجماهير بتقول مووووو صلا   مووووو صلا     موصلا   ؟؟؟؟؟؟ بس",2
أنا مش هشرب شاي تاني ، أنا هشرب coffee ☕☕,2
إللى بيحب الشاى يحط like e😂😂😂😂😂😂😂😂,2
مين عاوزه يشرب شاى اضغط like,2
اللي عايز بشرب شاي دلوقتي يعمل like 😄😂,2
اكيد ال عاملين Dislike مبيحبوش الشاي 😂😂😂 !!,2
ممكن كلمات الأغنية في message واحده,2
كل معجبين حمادة هلال like,2
الاغنية الرومانية اسمها made in romania,2
"اللحن الاصلي روماني مش فطوما هو اللحن الاصلي
Lonut cercel",2
ستينج بتاع tna,2
Sting دا مصارع,2
"انت مين يامعلم
ستينغ. Sting",2
Vann damme يغني في في 00:50,2
السيد محمد رمضان   هي الشخصية اسمها  MArO,2
ممكن ال id يا اسطورة,2
شكلك بقيت تلعب العبه  من بعد ما اتعقدت مع شركه جارينا فري فاير  Garana free fire,2
معاك samir gamal,2
"هو ده فعلا الجون بتاع هولاندا ولا اي واحد وخلاص :D
 Egypt",2
المطربة.  شرين بتقول جمله فيها كلمه فودافون vodafone.بس هي بتقول فودافو vodafon و ما بتنطقش NE,2
هو مين الي مع امينه خليل  في الايف؟؟   Egypt,2
أن شاء الله هرجع هنا بعد سنه او اكتر تكون كل حاجه اتغيرت للاحسن ياررررب Om,2
ماحدش لاحظ أن فى الدقيقة 1.5 لمبة DSL مش منورة,2
من الجاب John wick و fransico randez هنا,2
Nairobi البنت ف ال thumbnail,2
ال جاي من bmians يدوس لايك 😁,2
حد خد باله من حر ال M اللي ظاهر في المرايا بالمقلوب طيب حد فهم الحرف ده تقصد بيه اي شريهان ده اول حرف من اللي دبر لها حادث تصادم السيارة الشهير كانوا عايزين يموتوها بنفس طريقة موت اخوها عمر خورشيد,2
حرف ال M المقلوب يشير إلى عاءلة مبارك,2
مين شاف  amr snipr وهوه بيتشقلب,2
شحن PUBG,2
"مش عارف ليه بس تخيلوا كده شيريهان ونانسي في فيلم musical مع بعض
لو اتكتب صح هيكسر الدنيا بجد",2
تذكرني بحركات Mia  في فيلم  Lala Land,2
امير كرارة assassin creed fan يرجالة,2
مين لاحظ أن اول الاعلان موسيقية اغنيت mommae بتاعت جاي بارك,2
"No one:
Literally no one:
Me: احنا فرش وفرافيش احنا فرش نحب نعيش",2
انا الوحيده ال لاحظت ان الخشبه العليها خشب ملون زي MV BTS اغنيه Permission to dance 😳😳,2
مين لاحظ شعار bts 🙂,2
كلوا داخل عشان يشوف الاعلان انا داخله عشان امين لابس تيشرت فى اخر الفديو عليه شعار بتس و كمان واخد اليفته اللى كان عملينها بتس تللى مكتوب عليها Egypt فى اغنيه PTD,2
جماعه ملحظتوش انو لابس السديري الاسود دا وعليه شعار BTS,2
عندي مشكله كل ما اجي اعمل باقه X بيقولي عفوا لا يمكنك الاشتراك في هذه الخدمه لي 🤔,2
"انا لى لما اجى ادخل ع My orange بيقولى الرمز 
طيب انت كنت بدخل عليه ع طول ليه بيعمل معايا كده كل شويه 
حد يرد عليا اعمل اى",2
بما ان الاكل يحب اللمة عشان كدا فكرة ممكن تكون جيدة في كل فرع من ماك يكون في مصور فوتوغرافي يصور اللمة والصورة تكون على سوشيال ميديا لماك واكتر صورة تجيب likes يكون ليه جايزة من ماك او اورانج,2
مين music producer ؟,2
ممكن الي. عمل dislike ممكن تقولي ايه سببه,2
"الأدباء : ليت الشباب يعود يوما
هيفاء : yes",2
لو كنت هبقي حصان كنت هبقي Black Horse,2
ايه ده ! راب ولا شرقي ولا ال genre ايه بالظبط انا اتلغبطت,2
انا بغني عندي تيك توك اسمه Belal ammar 00عايز اوصل لتامر يا جماعه  وصلوني,2
سؤال : ممكن اعرف من هو صاحب ال sketch في الدقيقة ٢:٥٨ ؟ وشكرا,2
ممكن سؤال يا شباب وياwe أنا عندي لعبة فري فاير ما بتشتغل ليش واللة ما أعرف أذا لسا لح يضل نفس شي وما صلحتو المشكلة لح أترك we,2
طب انا مشتري راوتر وي الجديد vdsl مكتوب في صفحه الراوتر  Adsl plas ليش,2
"تامر حسنى عمل اعلان ل فودافون 
و ل موبينيل 
ول  w 
باقى اتصالات",2
